farm_id,insured,claim_usd
Farm_02557,True,14944.31
Farm_02558,False,11670.45
Farm_02559,True,5542.45
Farm_02560,True,1167.88
Farm_02561,True,7012.36
Farm_02562,False,13480.3
Farm_02563,True,376.95
Farm_02564,True,9796.9
Farm_02565,True,14319.93
Farm_02566,True,14058.51
Farm_02567,False,6050.94
Farm_02568,False,10883.44
Farm_02569,True,8820.84
Farm_02570,True,6624.12
Farm_02571,False,7206.49
Farm_02572,True,6729.2
Farm_02573,True,32.0
Farm_02574,False,4854.61
Farm_02575,True,695.77
Farm_02576,False,12349.37
Farm_02577,False,3406.86
Farm_02578,False,3511.27
Farm_02579,False,10041.56
Farm_02580,False,11260.89
Farm_02581,True,10202.54
Farm_02582,True,12436.72
Farm_02583,True,10119.27
Farm_02584,False,12010.54
Farm_02585,False,5419.1
Farm_02586,True,11239.9
Farm_02587,True,11562.84
Farm_02588,True,3104.0
Farm_02589,True,5200.78
Farm_02590,True,7349.21
Farm_02591,False,12736.4
Farm_02592,True,1244.04
Farm_02593,True,11934.6
Farm_02594,False,577.72
Farm_02595,True,10024.66
Farm_02596,False,4111.71
Farm_02597,True,5661.39
Farm_02598,False,3952.32
Farm_02599,False,8593.93
Farm_02600,False,6912.69
Farm_02601,False,10656.29
Farm_02602,False,4037.07
Farm_02603,True,3122.6
Farm_02604,False,11043.69
Farm_02605,False,10337.52
Farm_02606,False,7260.08
Farm_02607,False,14365.34
Farm_02608,True,4694.14
Farm_02609,True,12162.22
Farm_02610,False,10189.0
Farm_02611,False,6135.62
Farm_02612,True,12621.16
Farm_02613,True,9806.65
Farm_02614,False,1383.25
Farm_02615,True,13454.95
Farm_02616,False,2771.49
Farm_02617,False,12259.55
Farm_02618,True,5798.79
Farm_02619,False,12474.3
Farm_02620,False,1487.6
Farm_02621,False,12690.32
Farm_02622,True,12457.93
Farm_02623,False,6311.23
Farm_02624,True,8090.93
Farm_02625,True,2682.36
Farm_02626,True,5215.94
Farm_02627,True,14518.12
Farm_02628,True,11949.37
Farm_02629,False,5086.86
Farm_02630,True,9031.65
Farm_02631,True,11687.05
Farm_02632,False,7066.91
Farm_02633,True,2668.33
Farm_02634,True,11136.38
Farm_02635,True,10312.73
Farm_02636,True,6137.24
Farm_02637,False,523.42
Farm_02638,False,2438.48
Farm_02639,False,5125.23
Farm_02640,True,1416.76
Farm_02641,True,11355.8
Farm_02642,True,12643.56
Farm_02643,False,3034.56
Farm_02644,True,645.86
Farm_02645,True,13914.44
Farm_02646,True,13121.7
Farm_02647,False,6154.06
Farm_02648,False,9237.46
Farm_02649,True,8111.0
Farm_02650,True,8245.41
Farm_02651,True,12576.76
Farm_02652,True,5243.03
Farm_02653,True,874.71
Farm_02654,True,14413.43
Farm_02655,True,14333.03
Farm_02656,False,4011.06
Farm_02657,False,1133.69
Farm_02658,False,213.22
Farm_02659,True,13919.04
Farm_02660,True,8347.11
Farm_02661,False,2754.48
Farm_02662,True,1921.94
Farm_02663,True,5393.36
Farm_02664,False,4182.01
Farm_02665,True,12969.98
Farm_02666,True,9399.92
Farm_02667,False,3430.09
Farm_02668,False,4580.17
Farm_02669,True,14240.49
Farm_02670,True,9892.26
Farm_02671,False,3507.87
Farm_02672,True,1849.47
Farm_02673,True,8241.73
Farm_02674,False,6027.27
Farm_02675,False,10565.98
Farm_02676,False,191.71
Farm_02677,True,8445.56
Farm_02678,False,6943.94
Farm_02679,False,13556.83
Farm_02680,True,7385.57
Farm_02681,True,6197.07
Farm_02682,False,7048.28
Farm_02683,False,7847.18
Farm_02684,False,9271.25
Farm_02685,True,2464.71
Farm_02686,True,9912.36
Farm_02687,True,847.1
Farm_02688,True,6953.62
Farm_02689,False,4031.36
Farm_02690,False,456.46
Farm_02691,True,11402.9
Farm_02692,False,8560.66
Farm_02693,False,4335.76
Farm_02694,True,10930.75
Farm_02695,True,13880.55
Farm_02696,False,3355.97
Farm_02697,True,4760.92
Farm_02698,True,10269.75
Farm_02699,True,1972.47
Farm_02700,False,591.96
Farm_02701,False,3824.92
Farm_02702,True,11874.02
Farm_02703,True,2220.74
Farm_02704,False,596.93
Farm_02705,True,7933.9
Farm_02706,True,2868.02
Farm_02707,True,7195.44
Farm_02708,True,5914.29
Farm_02709,False,345.34
Farm_02710,True,11135.15
Farm_02711,False,13959.6
Farm_02712,False,5813.99
Farm_02713,True,1369.97
Farm_02714,False,2771.49
Farm_02715,False,9104.78
Farm_02716,True,9401.61
Farm_02717,False,12398.49
Farm_02718,False,4941.22
Farm_02719,True,13406.03
Farm_02720,False,7246.73
Farm_02721,False,3712.5
Farm_02722,False,12462.7
Farm_02723,True,5585.08
Farm_02724,True,9259.34
Farm_02725,True,13922.24
Farm_02726,False,11421.25
Farm_02727,False,7742.14
Farm_02728,True,4922.15
Farm_02729,False,8560.61
Farm_02730,False,225.89
Farm_02731,True,2089.36
Farm_02732,True,14250.81
Farm_02733,False,6127.96
Farm_02734,False,592.73
Farm_02735,False,1915.55
Farm_02736,True,12872.2
Farm_02737,True,12081.06
Farm_02738,False,6239.44
Farm_02739,False,14883.16
Farm_02740,False,5384.53
Farm_02741,False,11344.29
Farm_02742,False,1629.06
Farm_02743,True,12268.45
Farm_02744,False,1010.76
Farm_02745,False,2589.72
Farm_02746,True,1727.76
Farm_02747,False,7407.9
Farm_02748,False,5432.14
Farm_02749,False,13075.51
Farm_02750,False,13879.22
Farm_02751,True,8249.38
Farm_02752,False,1739.46
Farm_02753,True,2610.31
Farm_02754,True,495.58
Farm_02755,True,3482.06
Farm_02756,True,11209.04
Farm_02757,False,9719.56
Farm_02758,True,5161.23
Farm_02759,False,7370.11
Farm_02760,True,4401.07
Farm_02761,True,5724.65
Farm_02762,True,2016.81
Farm_02763,True,13667.74
Farm_02764,True,11628.84
Farm_02765,False,5617.57
Farm_02766,False,3636.11
Farm_02767,True,4837.51
Farm_02768,True,3735.43
Farm_02769,True,11480.09
Farm_02770,False,11000.15
Farm_02771,False,14142.6
Farm_02772,True,13971.51
Farm_02773,False,13559.7
Farm_02774,True,7953.04
Farm_02775,True,8019.47
Farm_02776,True,4309.89
Farm_02777,False,3475.79
Farm_02778,True,2545.88
Farm_02779,True,12068.03
Farm_02780,False,6268.14
Farm_02781,True,3963.31
Farm_02782,False,8787.33
Farm_02783,False,9058.55
Farm_02784,True,14245.9
Farm_02785,True,13766.78
Farm_02786,True,9142.03
Farm_02787,True,9569.07
Farm_02788,False,12393.99
Farm_02789,True,293.38
Farm_02790,False,8517.65
Farm_02791,True,1910.72
Farm_02792,True,234.41
Farm_02793,False,1549.68
Farm_02794,True,778.64
Farm_02795,False,14566.3
Farm_02796,True,1217.93
Farm_02797,True,6635.11
Farm_02798,False,4979.92
Farm_02799,True,2613.42
Farm_02800,True,1644.59
Farm_02801,True,14254.39
Farm_02802,True,12146.64
Farm_02803,True,6968.7
Farm_02804,True,10464.93
Farm_02805,False,14614.75
Farm_02806,True,7221.4
Farm_02807,True,3872.13
Farm_02808,True,8626.73
Farm_02809,True,9948.74
Farm_02810,False,3918.99
Farm_02811,False,6033.36
Farm_02812,True,9904.49
Farm_02813,True,5991.17
Farm_02814,True,10544.76
Farm_02815,True,14114.79
Farm_02816,True,6720.41
Farm_02817,False,5141.58
Farm_02818,True,5269.92
Farm_02819,True,2926.36
Farm_02820,False,7556.7
Farm_02821,True,593.88
Farm_02822,True,10614.92
Farm_02823,True,6304.66
Farm_02824,False,526.08
Farm_02825,False,8457.79
Farm_02826,True,8361.51
Farm_02827,True,5673.7
Farm_02828,True,7574.09
Farm_02829,True,3265.69
Farm_02830,False,7065.75
Farm_02831,False,11973.1
Farm_02832,False,9067.05
Farm_02833,False,1239.42
Farm_02834,False,6984.39
Farm_02835,False,6529.92
Farm_02836,True,9986.33
Farm_02837,False,3565.22
Farm_02838,False,67.3
Farm_02839,True,1864.08
Farm_02840,False,12754.1
Farm_02841,True,10125.34
Farm_02842,False,10088.34
Farm_02843,True,14496.16
Farm_02844,False,8321.38
Farm_02845,False,198.66
Farm_02846,False,6112.38
Farm_02847,False,7490.55
Farm_02848,False,1851.79
Farm_02849,True,1817.3
Farm_02850,False,9669.43
Farm_02851,False,316.45
Farm_02852,False,3833.8
Farm_02853,True,14660.55
Farm_02854,True,4884.74
Farm_02855,True,6685.0
Farm_02856,True,10630.27
Farm_02857,False,12862.33
Farm_02858,True,6002.57
Farm_02859,True,1970.4
Farm_02860,False,1453.95
Farm_02861,True,11020.69
Farm_02862,False,5885.86
Farm_02863,True,10134.52
Farm_02864,True,11279.34
Farm_02865,False,11508.22
Farm_02866,True,5430.81
Farm_02867,True,11506.39
Farm_02868,True,12053.8
Farm_02869,False,10287.55
Farm_02870,False,9664.78
Farm_02871,True,10345.88
Farm_02872,True,5625.9
Farm_02873,False,2644.31
Farm_02874,False,13939.66
Farm_02875,False,7265.99
Farm_02876,True,12225.78
Farm_02877,True,11911.59
Farm_02878,False,7635.27
Farm_02879,True,2700.41
Farm_02880,True,10514.89
Farm_02881,False,6600.89
Farm_02882,True,5057.51
Farm_02883,True,7757.21
Farm_02884,False,6203.02
Farm_02885,False,8437.6
Farm_02886,False,13296.5
Farm_02887,False,10024.84
Farm_02888,False,1127.98
Farm_02889,True,2268.72
Farm_02890,True,11038.84
Farm_02891,False,4667.0
Farm_02892,False,11014.13
Farm_02893,True,4091.04
Farm_02894,True,10507.2
Farm_02895,False,8922.62
Farm_02896,True,14926.37
Farm_02897,False,8854.98
Farm_02898,False,82.31
Farm_02899,False,7361.09
Farm_02900,True,14925.98
Farm_02901,True,861.32
Farm_02902,False,2532.55
Farm_02903,False,9821.07
Farm_02904,True,6876.72
Farm_02905,True,14023.85
Farm_02906,True,9503.62
Farm_02907,False,14715.0
Farm_02908,True,8905.26
Farm_02909,False,448.37
Farm_02910,False,6822.32
Farm_02911,True,8718.05
Farm_02912,True,4846.08
Farm_02913,False,12496.35
Farm_02914,False,525.9
Farm_02915,True,239.52
Farm_02916,False,13824.23
Farm_02917,True,4643.01
Farm_02918,False,6481.05
Farm_02919,True,13446.4
Farm_02920,True,320.14
Farm_02921,True,5824.74
Farm_02922,True,8192.78
Farm_02923,False,5749.84
Farm_02924,True,7273.13
Farm_02925,True,3989.94
Farm_02926,False,13041.27
Farm_02927,False,1193.64
Farm_02928,True,3085.49
Farm_02929,True,5905.04
Farm_02930,True,11919.14
Farm_02931,True,12114.55
Farm_02932,False,8834.48
Farm_02933,False,8820.05
Farm_02934,False,2395.28
Farm_02935,True,132.08
Farm_02936,False,7497.35
Farm_02937,True,9921.2
Farm_02938,False,8839.51
Farm_02939,True,161.91
Farm_02940,False,8006.32
Farm_02941,False,5545.24
Farm_02942,True,8555.86
Farm_02943,False,2426.34
Farm_02944,True,13193.28
Farm_02945,True,12052.52
Farm_02946,True,3242.05
Farm_02947,True,8639.77
Farm_02948,False,11475.82
Farm_02949,False,1677.62
Farm_02950,False,12290.58
Farm_02951,True,13877.99
Farm_02952,False,12835.86
Farm_02953,True,6595.46
Farm_02954,True,6040.82
Farm_02955,True,2854.06
Farm_02956,True,10911.22
Farm_02957,False,12217.45
Farm_02958,False,1450.7
Farm_02959,True,419.94
Farm_02960,True,12456.33
Farm_02961,False,8898.35
Farm_02962,False,4958.45
Farm_02963,True,527.02
Farm_02964,False,6269.98
Farm_02965,True,6091.69
Farm_02966,True,8452.39
Farm_02967,False,7830.47
Farm_02968,False,2712.15
Farm_02969,False,6894.37
Farm_02970,True,5433.79
Farm_02971,False,6212.94
Farm_02972,False,13268.6
Farm_02973,True,7549.19
Farm_02974,True,3754.21
Farm_02975,True,12497.64
Farm_02976,False,7852.92
Farm_02977,True,10106.46
Farm_02978,False,9701.61
Farm_02979,True,4636.8
Farm_02980,False,14532.13
Farm_02981,True,851.21
Farm_02982,False,12357.77
Farm_02983,True,10189.92
Farm_02984,True,6974.59
Farm_02985,True,5097.89
Farm_02986,False,13568.41
Farm_02987,False,6653.33
Farm_02988,False,9941.74
Farm_02989,False,9947.28
Farm_02990,True,2348.3
Farm_02991,True,11159.22
Farm_02992,True,9262.6
Farm_02993,True,2012.96
Farm_02994,False,14777.05
Farm_02995,False,12988.56
Farm_02996,False,12177.82
Farm_02997,True,9234.22
Farm_02998,False,542.83
Farm_02999,False,12823.28
Farm_03000,True,12457.8
Farm_03001,True,374.07
Farm_03002,True,10285.47
Farm_03003,False,10595.48
Farm_03004,True,14051.32
Farm_03005,True,2429.61
Farm_03006,False,9096.4
Farm_03007,False,7037.33
Farm_03008,False,8300.23
Farm_03009,False,3153.71
Farm_03010,False,11780.47
Farm_03011,False,6017.05
Farm_03012,True,7425.93
Farm_03013,False,2402.66
Farm_03014,False,6507.3
Farm_03015,False,8197.48
Farm_03016,False,13813.0
Farm_03017,True,12918.41
Farm_03018,False,7479.28
Farm_03019,True,8932.19
Farm_03020,False,6927.54
Farm_03021,False,6476.84
Farm_03022,True,13790.6
Farm_03023,False,840.65
Farm_03024,False,820.5
Farm_03025,True,14870.62
Farm_03026,True,352.32
Farm_03027,True,3645.65
Farm_03028,True,5549.44
Farm_03029,True,7362.89
Farm_03030,True,11993.48
Farm_03031,True,4445.68
Farm_03032,False,559.45
Farm_03033,False,2165.35
Farm_03034,True,1351.2
Farm_03035,False,11773.96
Farm_03036,True,2888.87
Farm_03037,False,10329.23
Farm_03038,True,14939.5
Farm_03039,True,8857.73
Farm_03040,False,6667.78
Farm_03041,False,14295.13
Farm_03042,False,8792.91
Farm_03043,False,5441.11
Farm_03044,False,9042.66
Farm_03045,True,3794.42
Farm_03046,True,7332.2
Farm_03047,True,3098.94
Farm_03048,True,12266.21
Farm_03049,True,10403.26
Farm_03050,True,14623.26
Farm_03051,True,5558.94
Farm_03052,True,5189.84
Farm_03053,False,6196.95
Farm_03054,False,9121.77
Farm_03055,False,9659.68
Farm_03056,False,3847.75
Farm_03057,False,10793.14
Farm_03058,True,9670.02
Farm_03059,True,10101.38
Farm_03060,True,11590.47
Farm_03061,True,8872.26
Farm_03062,False,3008.11
Farm_03063,True,13965.68
Farm_03064,True,14699.7
Farm_03065,False,6176.5
Farm_03066,False,14165.96
Farm_03067,False,9148.27
Farm_03068,False,11969.03
Farm_03069,True,7560.24
Farm_03070,True,13770.89
Farm_03071,True,8599.16
Farm_03072,True,2803.61
Farm_03073,False,3550.2
Farm_03074,False,7514.2
Farm_03075,True,638.26
Farm_03076,True,1336.33
Farm_03077,True,14646.95
Farm_03078,True,14828.92
Farm_03079,True,10122.0
Farm_03080,False,14592.06
Farm_03081,True,3571.55
Farm_03082,True,8324.21
Farm_03083,True,7621.85
Farm_03084,True,13276.25
Farm_03085,False,9568.82
Farm_03086,True,10620.76
Farm_03087,False,9601.73
Farm_03088,False,3118.17
Farm_03089,True,5550.29
Farm_03090,True,10074.94
Farm_03091,True,7997.87
Farm_03092,False,11087.45
Farm_03093,True,3768.26
Farm_03094,False,1445.79
Farm_03095,False,12366.18
Farm_03096,True,7671.55
Farm_03097,True,13027.05
Farm_03098,False,7303.06
Farm_03099,False,9555.87
Farm_03100,False,13942.31
Farm_03101,False,6339.98
Farm_03102,True,7899.05
Farm_03103,False,3338.72
Farm_03104,True,4905.1
Farm_03105,True,4763.4
Farm_03106,True,5713.48
Farm_03107,False,10774.38
Farm_03108,True,591.36
Farm_03109,True,12293.76
Farm_03110,True,13361.6
Farm_03111,True,10956.26
Farm_03112,False,4810.55
Farm_03113,False,13386.26
Farm_03114,True,6975.53
Farm_03115,True,2104.1
Farm_03116,False,8606.18
Farm_03117,True,1215.63
Farm_03118,False,9787.22
Farm_03119,True,12972.64
Farm_03120,True,14015.67
Farm_03121,False,6306.83
Farm_03122,False,1416.08
Farm_03123,True,4645.38
Farm_03124,True,684.6
Farm_03125,False,6917.91
Farm_03126,True,13689.24
Farm_03127,True,2485.98
Farm_03128,False,1725.45
Farm_03129,False,8378.85
Farm_03130,True,5716.46
Farm_03131,True,14073.27
Farm_03132,False,11665.59
Farm_03133,True,13686.29
Farm_03134,False,2237.81
Farm_03135,False,13540.49
Farm_03136,False,13232.27
Farm_03137,True,11487.51
Farm_03138,False,6344.06
Farm_03139,True,2177.99
Farm_03140,False,2161.7
Farm_03141,True,3818.64
Farm_03142,False,10711.77
Farm_03143,False,11106.11
Farm_03144,True,7316.64
Farm_03145,False,1958.91
Farm_03146,False,4394.67
Farm_03147,False,2012.45
Farm_03148,True,8110.65
Farm_03149,True,868.85
Farm_03150,True,10308.34
Farm_03151,False,6438.46
Farm_03152,True,3204.4
Farm_03153,True,10424.8
Farm_03154,False,14490.05
Farm_03155,True,8829.3
Farm_03156,True,7307.05
Farm_03157,True,3344.14
Farm_03158,False,13837.68
Farm_03159,False,2208.77
Farm_03160,False,11074.39
Farm_03161,True,5374.1
Farm_03162,True,11085.26
Farm_03163,False,13946.23
Farm_03164,True,102.05
Farm_03165,True,8270.09
Farm_03166,False,9507.08
Farm_03167,False,5097.2
Farm_03168,False,5300.95
Farm_03169,False,2156.24
Farm_03170,False,14672.61
Farm_03171,False,14260.67
Farm_03172,True,13069.88
Farm_03173,True,9123.81
Farm_03174,True,6271.4
Farm_03175,True,6552.6
Farm_03176,True,10938.1
Farm_03177,False,8788.31
Farm_03178,False,13746.58
Farm_03179,False,5738.64
Farm_03180,False,7637.98
Farm_03181,False,3935.53
Farm_03182,False,170.04
Farm_03183,False,8317.47
Farm_03184,True,432.65
Farm_03185,True,9264.29
Farm_03186,True,14413.52
Farm_03187,False,3852.48
Farm_03188,True,10077.65
Farm_03189,True,13847.96
Farm_03190,False,13590.5
Farm_03191,False,9788.75
Farm_03192,False,12832.0
Farm_03193,True,10918.08
Farm_03194,True,4678.57
Farm_03195,False,6568.21
Farm_03196,True,13012.32
Farm_03197,False,10203.86
Farm_03198,True,10366.49
Farm_03199,True,7902.63
Farm_03200,False,13184.97
Farm_03201,True,3705.33
Farm_03202,True,2801.82
Farm_03203,False,10385.96
Farm_03204,True,704.46
Farm_03205,False,5172.05
Farm_03206,True,13539.78
Farm_03207,True,12793.32
Farm_03208,False,10666.74
Farm_03209,True,8191.0
Farm_03210,True,6983.82
Farm_03211,False,1988.48
Farm_03212,True,8602.05
Farm_03213,True,11154.39
Farm_03214,False,2777.18
Farm_03215,False,7973.39
Farm_03216,False,15.01
Farm_03217,False,11845.29
Farm_03218,False,6301.49
Farm_03219,False,12900.32
Farm_03220,True,7421.42
Farm_03221,True,3258.87
Farm_03222,False,7937.85
Farm_03223,True,13956.05
Farm_03224,False,7671.81
Farm_03225,True,7724.46
Farm_03226,True,9592.49
Farm_03227,False,9020.04
Farm_03228,False,10602.29
Farm_03229,False,2140.82
Farm_03230,False,8045.64
Farm_03231,False,9958.41
Farm_03232,False,1659.93
Farm_03233,False,14470.53
Farm_03234,False,12100.09
Farm_03235,True,5400.01
Farm_03236,True,10481.97
Farm_03237,True,9586.12
Farm_03238,False,11803.02
Farm_03239,False,7585.09
Farm_03240,False,8359.3
Farm_03241,True,12797.62
Farm_03242,True,9019.8
Farm_03243,False,12647.58
Farm_03244,True,9569.14
Farm_03245,False,7154.79
Farm_03246,True,9069.13
Farm_03247,False,8144.79
Farm_03248,True,10875.83
Farm_03249,True,14954.42
Farm_03250,True,1537.94
Farm_03251,False,1911.38
Farm_03252,True,11529.07
Farm_03253,False,13700.38
Farm_03254,False,6088.74
Farm_03255,False,8655.89
Farm_03256,False,8687.61
Farm_03257,True,6204.32
Farm_03258,False,3556.53
Farm_03259,False,7172.68
Farm_03260,False,7384.03
Farm_03261,True,13074.86
Farm_03262,False,13523.17
Farm_03263,False,9778.23
Farm_03264,False,4778.62
Farm_03265,True,9249.19
Farm_03266,True,5485.9
Farm_03267,False,8611.93
Farm_03268,False,9978.27
Farm_03269,True,8252.41
Farm_03270,True,5994.63
Farm_03271,True,5742.15
Farm_03272,False,7781.71
Farm_03273,True,13871.13
Farm_03274,True,5800.52
Farm_03275,True,1386.0
Farm_03276,True,13666.22
Farm_03277,False,4235.49
Farm_03278,False,11585.53
Farm_03279,False,1772.05
Farm_03280,False,10397.06
Farm_03281,True,14793.63
Farm_03282,True,5759.46
Farm_03283,True,13294.68
Farm_03284,False,6432.16
Farm_03285,False,8839.28
Farm_03286,False,2219.4
Farm_03287,True,7141.87
Farm_03288,True,12186.63
Farm_03289,True,9695.13
Farm_03290,False,5921.04
Farm_03291,False,6933.32
Farm_03292,False,14527.39
Farm_03293,True,779.51
Farm_03294,False,5480.24
Farm_03295,True,11283.43
Farm_03296,True,13306.37
Farm_03297,True,3860.49
Farm_03298,False,8668.11
Farm_03299,False,9391.54
Farm_03300,True,14522.8
Farm_03301,True,3728.2
Farm_03302,True,2290.3
Farm_03303,False,9857.74
Farm_03304,False,14402.85
Farm_03305,True,6209.27
Farm_03306,True,4245.98
Farm_03307,True,10009.72
Farm_03308,False,7890.22
Farm_03309,False,1428.4
Farm_03310,True,8788.35
Farm_03311,True,656.88
Farm_03312,True,3257.7
Farm_03313,True,12483.8
Farm_03314,True,11201.82
Farm_03315,False,8041.1
Farm_03316,False,499.1
Farm_03317,True,6423.94
Farm_03318,True,11533.76
Farm_03319,True,3532.79
Farm_03320,True,1259.29
Farm_03321,True,11413.94
Farm_03322,True,13135.35
Farm_03323,True,11628.57
Farm_03324,False,1094.45
Farm_03325,False,9437.76
Farm_03326,False,7239.0
Farm_03327,True,10597.31
Farm_03328,True,8415.24
Farm_03329,False,5897.54
Farm_03330,False,2824.03
Farm_03331,False,5791.73
Farm_03332,True,6230.41
Farm_03333,False,4817.67
Farm_03334,False,10033.21
Farm_03335,False,1119.33
Farm_03336,True,2052.26
Farm_03337,False,5047.19
Farm_03338,False,10444.85
Farm_03339,False,7392.79
Farm_03340,False,9244.01
Farm_03341,False,12400.13
Farm_03342,True,1202.63
Farm_03343,True,3117.95
Farm_03344,True,144.49
Farm_03345,True,4467.73
Farm_03346,False,5081.98
Farm_03347,False,5085.91
Farm_03348,True,11495.47
Farm_03349,False,13969.28
Farm_03350,True,7579.0
Farm_03351,False,13731.81
Farm_03352,False,8848.69
Farm_03353,False,5705.96
Farm_03354,True,9608.28
Farm_03355,True,5506.66
Farm_03356,False,8761.23
Farm_03357,False,4714.67
Farm_03358,False,204.45
Farm_03359,False,4984.57
Farm_03360,True,6129.86
Farm_03361,False,276.99
Farm_03362,True,4151.71
Farm_03363,False,14876.05
Farm_03364,True,14578.38
Farm_03365,True,6663.16
Farm_03366,False,8331.71
Farm_03367,False,12941.81
Farm_03368,True,5411.29
Farm_03369,True,270.77
Farm_03370,True,9659.65
Farm_03371,True,10339.56
Farm_03372,False,10733.21
Farm_03373,False,2218.63
Farm_03374,True,8725.41
Farm_03375,True,3961.71
Farm_03376,False,1435.7
Farm_03377,True,3054.67
Farm_03378,False,1345.76
Farm_03379,True,6020.98
Farm_03380,False,8468.47
Farm_03381,False,9263.84
Farm_03382,False,6243.46
Farm_03383,False,5160.26
Farm_03384,True,3005.21
Farm_03385,True,4710.92
Farm_03386,False,8005.08
Farm_03387,True,8226.72
Farm_03388,True,10504.06
Farm_03389,True,1069.24
Farm_03390,False,5817.38
Farm_03391,False,3846.07
Farm_03392,True,6997.45
Farm_03393,False,8637.0
Farm_03394,True,3995.09
Farm_03395,False,7698.56
Farm_03396,True,92.37
Farm_03397,False,11150.7
Farm_03398,True,14407.51
Farm_03399,True,7363.54
Farm_03400,True,11393.69
Farm_03401,True,2555.44
Farm_03402,True,14543.34
Farm_03403,False,2856.9
Farm_03404,True,857.48
Farm_03405,False,4623.25
Farm_03406,False,4698.97
Farm_03407,True,7259.19
Farm_03408,False,10640.74
Farm_03409,False,7736.35
Farm_03410,False,6428.62
Farm_03411,True,8628.95
Farm_03412,True,282.17
Farm_03413,True,12294.91
Farm_03414,False,1561.48
Farm_03415,True,9904.08
Farm_03416,False,5852.44
Farm_03417,False,723.52
Farm_03418,False,10089.31
Farm_03419,True,10163.47
Farm_03420,False,4808.03
Farm_03421,True,9187.5
Farm_03422,True,8376.08
Farm_03423,True,818.8
Farm_03424,True,14991.72
Farm_03425,True,8059.2
Farm_03426,True,12660.74
Farm_03427,True,9784.23
Farm_03428,True,10853.29
Farm_03429,False,14959.33
Farm_03430,True,6112.66
Farm_03431,False,6711.87
Farm_03432,False,2152.1
Farm_03433,False,8019.27
Farm_03434,True,1979.28
Farm_03435,False,11035.22
Farm_03436,True,14477.13
Farm_03437,True,4412.81
Farm_03438,False,2137.44
Farm_03439,True,12543.23
Farm_03440,False,13832.57
Farm_03441,True,542.26
Farm_03442,False,11885.74
Farm_03443,True,5704.64
Farm_03444,False,10608.17
Farm_03445,False,11262.49
Farm_03446,True,11338.22
Farm_03447,True,11091.58
Farm_03448,False,2951.8
Farm_03449,False,12382.15
Farm_03450,False,3335.61
Farm_03451,True,13762.12
Farm_03452,True,10568.8
Farm_03453,False,11753.16
Farm_03454,True,5842.7
Farm_03455,False,13623.96
Farm_03456,True,4819.39
Farm_03457,True,2366.13
Farm_03458,True,12700.09
Farm_03459,False,8389.94
Farm_03460,True,3214.68
Farm_03461,True,6029.12
Farm_03462,True,11347.46
Farm_03463,True,5971.27
Farm_03464,False,3682.38
Farm_03465,False,7152.77
Farm_03466,False,14456.55
Farm_03467,True,9195.35
Farm_03468,True,12294.52
Farm_03469,False,6969.37
Farm_03470,False,13720.45
Farm_03471,False,14312.2
Farm_03472,False,7513.52
Farm_03473,True,9893.89
Farm_03474,False,11753.32
Farm_03475,False,7481.86
Farm_03476,True,3566.23
Farm_03477,False,14242.85
Farm_03478,True,7419.62
Farm_03479,True,674.08
Farm_03480,True,9395.87
Farm_03481,False,12025.24
Farm_03482,True,6193.44
Farm_03483,True,1952.5
Farm_03484,True,8731.35
Farm_03485,False,5951.5
Farm_03486,True,13667.76
Farm_03487,False,3908.61
Farm_03488,True,567.91
Farm_03489,True,5937.72
Farm_03490,False,6924.7
Farm_03491,False,14780.81
Farm_03492,False,10448.13
Farm_03493,True,11704.13
Farm_03494,True,3916.55
Farm_03495,False,9784.64
Farm_03496,False,6082.82
Farm_03497,False,6928.45
Farm_03498,True,2899.6
Farm_03499,True,7161.9
Farm_03500,True,12680.67
Farm_03501,True,11831.51
Farm_03502,False,6558.73
Farm_03503,True,8914.24
Farm_03504,True,740.19
Farm_03505,False,8001.92
Farm_03506,True,12661.38
Farm_03507,False,5378.87
Farm_03508,False,384.39
Farm_03509,False,1088.58
Farm_03510,False,5750.43
Farm_03511,False,6362.44
Farm_03512,True,9849.36
Farm_03513,False,8876.85
Farm_03514,False,4229.15
Farm_03515,True,10880.92
Farm_03516,False,9807.81
Farm_03517,True,3849.72
Farm_03518,False,9650.06
Farm_03519,False,8523.66
Farm_03520,False,914.57
Farm_03521,False,1673.2
Farm_03522,True,8465.99
Farm_03523,False,6743.3
Farm_03524,True,3231.13
Farm_03525,True,116.64
Farm_03526,False,2761.92
Farm_03527,False,7437.5
Farm_03528,True,13750.64
Farm_03529,True,7098.04
Farm_03530,False,3775.54
Farm_03531,True,158.1
Farm_03532,False,9635.99
Farm_03533,True,9852.67
Farm_03534,False,9709.81
Farm_03535,False,9783.62
Farm_03536,True,689.66
Farm_03537,False,1900.33
Farm_03538,False,4208.31
Farm_03539,False,1978.03
Farm_03540,True,13362.36
Farm_03541,True,6422.53
Farm_03542,False,13562.84
Farm_03543,True,2255.93
Farm_03544,True,1715.72
Farm_03545,True,6458.88
Farm_03546,False,10175.98
Farm_03547,True,5359.18
Farm_03548,False,47.93
Farm_03549,False,10020.37
Farm_03550,True,7841.31
Farm_03551,True,10650.37
Farm_03552,False,4426.49
Farm_03553,False,10679.03
Farm_03554,False,5302.24
Farm_03555,False,7746.95
Farm_03556,True,6003.31
Farm_03557,False,3763.25
Farm_03558,False,6633.97
Farm_03559,False,2827.46
Farm_03560,True,14749.49
